Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
MediaDiaria: 0 = Não. 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga. 2 = Transferência de vazões. 3 = Soma de vazões. 4 = ADCP
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Régua Seca

Restrições da consulta:
Código da Estação:87905000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87905000;2;01/01/1995;;1;1;81.762;45.635;57.571;1;22;2;2;2;;0;81.762;67.244;60.191;58.268;58.268;68.498;77.643;69.765;61.164;59.226;57.317;55.438;56.374;52.675;49.095;47.35;51.769;57.317;57.317;53.589;49.095;45.635;49.979;51.769;54.51;62.359;59.226;57.317;54.51;52.675;47.35;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1994;;1;1;334.445;64.776;124.061;5;28;1;1;1;;0;135.206;117.407;152.448;241.006;334.445;296.342;238.447;201.908;160.489;133.362;117.407;104.182;94.846;91.843;96.367;96.367;86.001;81.762;77.643;74.964;68.498;117.407;99.452;87.442;76.297;66.003;68.498;64.776;72.338;96.367;96.367;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1994;;1;1;626.808;102.592;266.01;3;28;1;1;1;;0;371.524;518.772;626.808;598.119;476.015;434.797;407.175;362.824;328.885;299;272.865;251.395;233.376;216.112;206.582;211.316;208.941;208.941;228.367;201.908;186.023;160.489;138.936;129.717;120.854;112.343;107.405;102.592;117.407;140.823;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1994;;1;1;3377.217;112.343;672.175;21;11;1;1;1;;0;186.023;192.74;188.247;177.274;162.535;150.475;140.823;129.717;122.598;117.407;112.343;112.343;172.989;351.357;383.257;354.21;419.358;1028.844;1837.029;2868.587;3377.217;2373.419;1586.336;1028.844;700.956;587.504;515.429;441.037;374.443;331.66;312.438;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1994;;1;1;444.171;140.823;250.595;2;25;1;1;1;;0;309.73;444.171;434.797;380.309;326.12;291.056;272.865;251.395;235.904;220.968;213.706;206.582;201.908;228.367;254.031;288.427;299;275.434;251.395;223.419;206.582;192.74;179.439;168.764;140.823;154.436;223.419;228.367;220.968;192.74;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1994;;1;1;3694.854;251.395;940.933;2;31;1;1;1;;0;3660.545;3694.854;3409.785;3217.396;2627.189;1043.955;659.749;559.586;498.849;552.694;641.362;605.239;542.424;463.168;459.979;641.362;774.556;659.749;552.694;476.015;419.358;392.155;362.824;337.24;312.438;296.342;280.601;262.032;259.349;254.031;251.395;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1994;;1;1;2668.794;188.247;436.838;31;21;1;1;1;;0;315.155;380.309;362.824;304.346;272.865;283.2;407.175;573.474;566.512;515.429;425.506;365.714;328.885;299;278.013;256.682;235.904;223.419;211.316;197.294;188.247;211.316;365.714;377.371;304.346;334.445;301.668;262.032;357.072;1367.954;2668.794;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1994;;1;1;2172.486;129.717;520.615;20;16;1;1;1;;0;256.682;288.427;348.515;301.668;267.444;235.904;228.367;208.941;192.74;175.124;160.489;152.448;146.571;138.936;133.362;129.717;156.439;241.006;1059.21;2172.486;2088.167;1859.003;1377.017;754.892;598.119;518.772;428.594;371.524;328.885;299;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1994;;1;1;2160.308;220.968;500.427;14;31;1;1;1;;0;623.192;518.772;437.913;348.515;342.858;304.346;256.682;225.885;256.682;512.095;641.362;693.387;1051.565;2160.308;1358.93;766.665;591.033;476.015;401.139;348.515;309.73;280.601;262.032;280.601;307.033;368.614;328.885;304.346;285.809;248.774;220.968;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1994;;1;1;594.571;53.589;116.989;30;17;1;1;1;;0;71.045;67.244;64.776;66.003;61.164;61.164;91.843;140.823;101.015;88.895;79.003;73.645;68.498;63.561;59.226;58.268;53.589;54.51;58.268;59.226;59.226;74.964;83.162;72.338;67.244;81.762;331.66;246.169;456.799;594.571;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1994;;1;1;168.764;49.095;84.306;20;18;1;1;1;;0;148.515;131.532;119.123;105.787;93.338;83.162;74.964;71.045;67.244;63.561;62.359;61.164;58.268;56.374;54.51;52.675;49.979;49.095;67.244;168.764;140.823;107.405;104.182;93.338;83.162;77.643;74.964;73.645;72.338;73.645;73.645;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1994;;1;1;495.56;47.35;162.281;18;10;1;1;1;;0;66.003;71.045;62.359;71.045;80.376;76.297;61.164;53.589;49.979;47.35;49.095;54.51;63.561;80.376;126.129;156.439;254.031;495.56;456.799;386.213;309.73;218.532;228.367;220.968;206.582;211.316;211.316;175.124;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1994;;1;1;315.155;54.51;111.026;1;24;1;1;1;;0;315.155;267.444;201.908;164.597;144.641;129.717;117.407;107.405;102.592;160.489;177.274;164.597;131.532;110.683;96.367;86.001;79.003;73.645;72.338;68.498;63.561;59.226;57.317;54.51;59.226;68.498;72.338;64.776;60.191;56.374;54.51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1993;;1;1;999.047;154.436;375.248;18;27;1;1;1;;0;179.439;175.124;164.597;158.457;256.682;559.586;704.754;693.387;580.471;404.152;296.342;241.006;213.706;299;326.12;437.913;934.061;999.047;750.985;498.849;357.072;278.013;235.904;204.237;179.439;166.673;154.436;158.457;256.682;422.427;345.682;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1993;;1;1;2112.037;148.515;574.395;21;12;1;1;1;;0;466.366;601.674;598.119;518.772;383.257;296.342;248.774;213.706;190.486;175.124;158.457;148.515;218.532;254.031;280.601;469.573;1105.837;1537.074;1793.586;2017.603;2112.037;1113.735;498.849;374.443;312.438;272.865;243.58;225.885;206.582;195.01;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1993;;1;1;1129.64;73.645;323.217;26;13;1;1;1;;0;87.442;87.442;104.182;166.673;138.936;160.489;137.064;114.017;99.452;88.895;81.762;74.964;73.645;86.001;152.448;320.618;425.506;410.207;299;278.013;317.881;315.155;518.772;831.949;1121.669;1129.64;858.433;545.839;395.141;317.881;280.601;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1993;;1;1;283.2;72.338;115.356;2;19;1;1;1;;0;259.349;283.2;264.73;208.941;168.764;148.515;133.362;120.854;110.683;101.015;96.367;91.843;86.001;83.162;80.376;77.643;74.964;73.645;72.338;74.964;81.762;77.643;73.645;80.376;94.846;91.843;84.575;86.001;91.843;87.442;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1993;;1;1;508.77;84.575;200.815;4;29;1;1;1;;0;395.141;466.366;485.747;508.77;419.358;328.885;278.013;248.774;223.419;208.941;190.486;175.124;152.448;135.206;146.571;137.064;131.532;127.916;127.916;122.598;119.123;115.705;109.037;102.592;97.903;94.846;91.843;87.442;84.575;112.343;199.593;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1993;;1;1;2088.167;140.823;514.299;7;4;1;1;1;;0;168.764;156.439;144.641;140.823;218.532;831.949;2088.167;1804.384;1479.281;977.07;700.956;799.595;766.665;659.749;552.694;472.79;419.358;374.443;337.24;307.033;283.2;256.682;241.006;225.885;206.582;192.74;179.439;170.869;192.74;270.174;323.364;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1993;;1;1;2100.08;179.439;658.249;6;30;2;2;2;;0;307.033;293.694;288.427;479.25;1450.919;2100.08;2064.471;1982.908;1804.384;1043.955;818.908;693.387;576.968;472.79;362.824;354.21;404.152;437.913;518.772;563.044;479.25;371.524;315.155;278.013;256.682;238.447;218.532;199.593;192.74;179.439;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1993;;1;1;1450.919;33.732;324.035;15;2;1;1;1;;0;34.473;33.732;35.977;39.075;41.479;39.869;38.289;40.67;43.95;41.479;47.35;377.371;969.815;1296.841;1450.919;1288.124;682.097;466.366;331.66;285.809;225.885;204.237;188.247;175.124;166.673;158.457;183.813;241.006;283.2;309.73;323.364;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1993;;1;1;52.675;28.083;36.83;7;5;1;1;1;;0;29.45;29.45;29.45;28.763;28.083;34.473;52.675;49.979;39.869;35.221;33.732;32.999;32.274;32.274;31.557;33.732;35.221;38.289;49.979;45.635;43.119;41.479;40.67;39.075;38.289;36.74;36.74;35.977;35.221;34.473;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1993;;1;1;60.191;29.45;43.061;8;30;1;1;1;;0;54.51;51.769;49.095;47.35;46.489;49.979;54.51;60.191;59.226;55.438;51.769;49.095;48.219;46.489;44.789;43.119;42.295;41.479;40.67;39.869;38.289;36.74;34.473;33.732;32.999;32.274;30.847;30.144;30.144;29.45;29.45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1993;;1;1;168.764;61.164;86.33;3;28;1;1;1;;0;105.787;146.571;168.764;142.725;115.705;97.903;109.037;102.592;96.367;87.442;77.643;71.045;67.244;66.003;69.765;72.338;74.964;74.964;68.498;66.003;71.045;69.765;67.244;71.045;68.498;64.776;62.359;61.164;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1993;;1;1;1395.258;77.643;364.876;4;27;1;1;1;;0;208.941;612.394;1377.017;1395.258;1137.648;1051.565;743.195;525.485;413.248;362.824;317.881;262.032;204.237;170.869;156.439;146.571;293.694;254.031;223.419;181.619;146.571;109.037;104.182;94.846;87.442;80.376;77.643;133.362;162.535;152.448;124.356;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1992;;1;1;142.725;46.489;67.734;2;30;1;1;1;;0;114.017;142.725;99.452;80.376;76.297;74.964;73.645;73.645;73.645;72.338;69.765;67.244;64.776;63.561;61.164;58.268;58.268;69.765;71.045;63.561;60.191;57.317;55.438;53.589;52.675;51.769;49.979;49.095;48.219;46.489;46.489;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1992;;1;1;309.73;68.498;138.228;5;29;1;1;1;;0;220.968;208.941;220.968;272.865;309.73;241.006;216.112;188.247;177.274;168.764;158.457;144.641;131.532;124.356;115.705;109.037;102.592;97.903;93.338;87.442;83.162;80.376;79.003;77.643;76.297;74.964;72.338;71.045;68.498;73.645;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1992;;1;1;545.839;162.535;275.069;1;28;1;1;1;;0;545.839;437.913;357.072;291.056;233.376;256.682;307.033;317.881;291.056;278.013;278.013;304.346;323.364;309.73;264.73;246.169;225.885;275.434;340.044;307.033;293.694;278.013;238.447;208.941;195.01;179.439;168.764;162.535;181.619;206.582;223.419;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1992;;1;1;2017.603;170.869;451.97;27;15;1;1;1;;0;238.447;243.58;267.444;262.032;251.395;241.006;228.367;220.968;211.316;199.593;192.74;186.023;179.439;175.124;170.869;172.989;183.813;206.582;317.881;365.714;348.515;283.2;275.434;371.524;977.07;1517.65;2017.603;1586.336;984.361;682.097;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1992;;1;1;2088.167;213.706;558.162;1;22;1;1;1;;0;2088.167;2076.297;1815.223;1460.333;858.433;545.839;489.009;450.467;416.298;386.213;359.943;334.445;337.24;326.12;301.668;278.013;254.031;238.447;230.864;223.419;218.532;213.706;259.349;489.009;549.262;522.124;425.506;334.445;301.668;270.174;248.774;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1992;;1;1;1253.636;334.445;658.804;4;26;1;1;1;;0;1170.045;991.687;1219.751;1253.636;1013.875;1082.361;1121.669;851.761;659.749;569.989;485.747;456.799;441.037;425.506;512.095;652.369;697.167;667.164;539.018;453.628;428.594;401.139;383.257;362.824;342.858;334.445;342.858;389.18;425.506;641.362;1105.837;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1992;;1;1;6796.42;404.152;1539.374;10;22;1;1;1;;0;594.571;476.015;576.968;885.456;1186.465;1314.389;1606.324;2883.217;6420.426;6796.42;4386.794;3426.146;2438.587;1395.258;774.556;608.812;542.424;508.77;479.25;453.628;425.506;404.152;495.56;615.984;678.351;645.022;984.361;1340.999;1395.258;1441.544;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1992;;1;1;2682.756;323.364;826.666;15;9;1;1;1;;0;489.009;495.56;456.799;428.594;398.135;371.524;354.21;340.044;323.364;365.714;1546.846;2412.383;2425.462;2613.415;2682.756;2246.489;1097.975;615.984;505.454;466.366;431.691;401.139;377.371;340.044;348.515;351.357;351.357;398.135;569.989;716.197;704.754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1992;;1;1;7081.014;235.904;2143.616;15;4;1;1;1;;0;419.358;365.714;288.427;235.904;323.364;425.506;495.56;450.467;422.427;374.443;309.73;774.556;5870.499;6847.604;7081.014;6796.42;6770.922;6669.548;6010.892;4425.36;1870.054;962.595;743.195;838.519;999.047;1074.608;977.07;591.033;444.171;450.467;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1992;;1;1;;;;;;0;0;0;;0;;;;;;;326.12;309.73;216.112;177.274;160.489;152.448;146.571;131.532;115.705;104.182;97.903;91.843;88.895;84.575;80.376;77.643;76.297;79.003;76.297;73.645;154.436;389.18;1006.443;906.081;630.434;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1992;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87905000;2;01/01/1992;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1990;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87905000;2;01/07/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1989;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;
87905000;2;01/12/1988;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1988;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;;
87905000;2;01/10/1988;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
