Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro. 2 = Pluviógrafo. 3 = Data logger
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Acumulado

Restrições da consulta:
Código da Estação:03253005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3253005;1;01/12/1960;1;7.0;10.5;12;2;1;1;0;1738.19995117187;1;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3253005;1;01/11/1960;1;86.0;169.2;12;7;1;1;0;1738.19995117187;1;1.5;2.0;0.0;26.0;20.7;0.0;0.0;0.0;0.0;0.0;0.0;86.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3253005;1;01/10/1960;1;121.5;231.3;9;11;1;1;0;1738.19995117187;1;0.0;5.5;0.0;0.0;0.0;10.5;19.0;11.0;121.5;0.0;0.0;0.0;3.5;0.0;7.8;0.0;0.0;0.0;0.0;2.0;0.0;10.0;6.5;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3253005;1;01/09/1960;1;53.1;117.6;12;10;1;1;0;1738.19995117187;1;0.0;0.0;0.0;0.0;0.0;0.0;4.8;17.0;0.0;0.0;0.0;53.1;0.0;0.0;2.0;1.0;2.7;19.0;0.0;0.0;2.7;5.3;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3253005;1;01/08/1960;1;38.0;157.2;23;11;1;1;0;1738.19995117187;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.5;14.5;0.0;0.0;24.0;6.9;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;2.0;24.9;4.0;0.0;0.0;0.0;0.0;20.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3253005;1;01/07/1960;1;108.7;394.2;30;15;1;1;0;1738.19995117187;1;0.0;18.0;0.0;0.0;23.5;21.0;27.7;39.9;15.0;0.0;0.0;0.0;0.0;0.0;11.3;45.0;34.0;0.0;3.0;0.0;16.0;1.0;26.6;0.0;0.0;0.0;0.0;0.0;0.0;108.7;3.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3253005;1;01/06/1960;1;86.9;212.3;10;12;1;1;0;1738.19995117187;1;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;6.5;86.9;10.0;1.9;21.0;21.3;0.0;0.0;14.5;0.0;0.0;0.0;6.1;31.0;2.5;0.6;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3253005;1;01/05/1960;1;0.0;0.0;1;;1;1;0;1738.19995117187;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3253005;1;01/04/1960;1;24.0;56.9;4;6;1;1;0;1738.19995117187;1;11.0;0.0;0.0;24.0;0.0;0.0;0.0;2.5;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3253005;1;01/03/1960;1;132.5;336.0;3;10;1;1;0;1738.19995117187;1;0.0;127.5;132.5;0.0;0.0;0.0;0.0;0.0;0.0;18.2;9.0;8.0;23.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
